word,offset,length
谢霆峰,726705,7
撑住,726712,3
自得其乐,726715,6
替天行道,726721,3
south,726724,7
aisile,726731,3
不妨,726734,6
瑞兹,726740,15
齐桓晋,726755,3
席耶纳,726758,4
ACG,726762,290
乔什杜哈明,727052,6
吉约母,727058,3
第四部,727061,6
BenAfflleck,727067,4
相隔,727071,3
塔克,727074,3
Zodiac,727077,6
开心果,727083,13
本尼迪克,727096,4
菅野,727100,15
豆蔻年华,727115,3
陆毅钟,727118,4
大衛連治,727122,3
新星,727125,3
比书里,727128,3
划时代,727131,6
MONTANA,727137,5
周日,727142,4
言承旭,727146,4
封印,727150,3
驿,727153,16
墨守成规,727169,4
连载,727173,9
BenicioDelTore,727182,9
法庭,727191,22
寻爱,727213,3
billmurray,727216,3
が,727219,8
SeanEllis,727227,3
LeonardNimoy,727230,4
乡,727234,4
KeiraKnightly,727238,21
一只,727259,25
汤,727284,33
rm,727317,9
nicolascage,727326,3
创业,727329,10
Kathryn,727339,9
SOMETHINGWEIRD,727348,3
政权,727351,11
SteveCarell,727362,12
声响,727374,13
教程,727387,13
lemon,727400,5
洛丽塔,727405,25
老老实实,727430,3
多一点,727433,5
星愿,727438,3
陈键锋,727441,3
林夕,727444,6
智慧,727450,154
RachelMcAdams,727604,10
看才,727614,3
死脑筋,727617,7
HIV,727624,6
仙葩,727630,22
游园,727652,6
上善若水,727658,10
不可理喻,727668,4
竹马之交,727672,26
发带,727698,3
汤普森,727701,28
士为知己者死,727729,4
舒漫,727733,4
深呼吸,727737,11
084,727748,3
袁朗,727751,4
Leoned,727755,16
似同,727771,3
campus,727774,12
STARWARS,727786,5
RobertDeNior,727791,3
Biography,727794,120
freret,727914,15
看边,727929,18
必学,727947,17
greengrass,727964,6
成宮,727970,9
青色,727979,11
FFCoppola,727990,7
goodwill,727997,3
开放,728000,105
Jesse,728105,4
谢无欢,728109,3
沈默,728112,7
lron,728119,3
WhySoSerious,728122,47
MakotoShinkai,728169,3
原田,728172,6
那出,728178,3
摊戏,728181,3
胸闷,728184,3
ArnoldSchwarzenegger,728187,15
路雲雅,728202,6
广播台,728208,11
乌姆,728219,3
四川,728222,11
山隐,728233,3
mens,728236,3
淡如逝水,728239,20
Marcel,728259,3
wenyang,728262,7
墙片,728269,10
ThanayongWongtrakul,728279,4
苦短,728283,3
尚皮,728286,3
Luxo,728289,3
2009C,728292,35
姚鲁,728327,13
战场,728340,7
宽宥,728347,3
日語,728350,120
哈奈特,728470,7
费登,728477,6
Tsui,728483,5
教科,728488,15
ThridWorld,728503,3
未算,728506,10
fay,728516,3
虫族,728519,3
MegLover,728522,11
伍,728533,4
MatthewRhys,728537,3
波及,728540,32
一路上,728572,56
sfucking,728628,10
Devil,728638,6
大雁,728644,3
贝松,728647,81
FANNING,728728,3
五道口,728731,54
特种,728785,3
外國片,728788,14
王姬,728802,7
MovieKr,728809,34
馿,728843,3
lilo,728846,10
呆板,728856,57
Silent,728913,6
imdb250meme,728919,13
王岳伦,728932,4
Public,728936,6
一族,728942,4
三峽,728946,3
CrappyMovie,728949,9
同人女,728958,3
宮崎,728961,7
金田明夫,728968,3
華語片,728971,160
江漢,729131,3
卡座,729134,4
蒙马,729138,3
13,729141,425
一集,729566,30
RichardGere,729596,10
海瑟威,729606,9
Road,729615,18
烂俗,729633,22
小西,729655,12
感性,729667,154
安腾,729821,3
猜猜,729824,3
胸大,729827,3
番茄,729830,22
李浚,729852,3
辛,729855,25
IMDBed,729880,47
扯蛋,729927,40
塞谬尔,729967,34
目眩,730001,9
赵微,730010,7
firstdates,730017,3
新扎,730020,5
尤凤伟,730025,3
佳奈,730028,21
关芝琳,730049,11
Oscar2009,730060,4
Romantic,730064,191
埋没,730255,3
Pounds,730258,6
冰室,730264,3
何超,730267,6
成本,730273,95
HONGKONG,730368,88
tEastwood,730456,4
李琦,730460,4
辣女片,730464,4
竹下,730468,3
Arias,730471,3
斯金斯,730474,3
惨案,730477,6
红蜘蛛,730483,3
骨灰,730486,7
个体,730493,15
SergiL,730508,3
孟瑶,730511,7
岚卓哉,730518,9
nicolekidman,730527,12
荒淫无度,730539,3
内地,730542,588
金士杰,731130,16
RomeoJuliet,731146,3
菲丽西,731149,3
老爷,731152,23
MarcWarren,731175,6
十七年,731181,8
Zucker,731189,3
鼻孔,731192,9
读书会,731201,3
宏壮,731204,12
Magic,731216,114
Rolf,731330,3
鲁托,731333,3
家族,731336,38
玻,731374,3
矬子,731377,9
有人,731386,58
生息,731444,6
琛,731450,9
真愛,731459,8
stay,731467,70
普世,731537,8
funnycute,731545,6
GrowingUp,731551,3
exploitation,731554,3
飞鸟,731557,7
不见,731564,6
dear,731570,4
皮克瓦,731574,3
挑大梁,731577,4
皮囊,731581,6
荫,731587,4
HayleyAtwell,731591,4
Zuckerberg,731595,4
一夜情,731599,16
Jackass,731615,3
Denise,731618,5
NewYorkILoveYou,731623,4
besson,731627,7
Rober,731634,8
GodfatherIII,731642,3
seal,731645,3
弗雷斯,731648,6
vita,731654,3
躯体,731657,7
MatthewGrayGubler,731664,4
館,731668,3
萨默斯,731671,10
StephenLang,731681,3
明国,731684,4
雷到,731688,6
五元,731694,7
音乐厅,731701,19
貝塔,731720,3
好象,731723,21
尼采,731744,13
恶棍,731757,6
番,731763,18
ju,731781,5
大戏,731786,31
megryan,731817,3
AshleyGreen,731820,4
神人,731824,47
解密,731871,11
七哥,731882,4
hard,731886,9
清宫,731895,9
爱死,731904,61
EM,731965,3
太慢,731968,11
Barbera,731979,6
迷药,731985,5
ulliel,731990,3
wimwenders,731993,10
本非,732003,3
right,732006,9
劳埃德,732015,5
Finney,732020,10
gerardbutler,732030,3
enemyofthestate,732033,3
奖给,732036,4
青文,732040,3
父子情,732043,19
铁板烧,732062,23
心魔,732085,15
padding,732100,5
寻子,732105,3
Aoi,732108,6
大概,732114,23
Arlene,732137,3
唐纳德,732140,15
赞片,732155,3
两枚,732158,5
做作,732163,146
流放地,732309,3
Enzo,732312,3
國富,732315,6
塞特,732321,7
我会,732328,57
木头人,732385,8
浮生一梦,732393,3
恶魔,732396,25
Isabella,732421,11
打轉,732432,4
可嘉,732436,4
MATCH,732440,3
ANGELINAJOLIE,732443,5
豚鼠,732448,4
lOveR,732452,37
心理咨询,732489,37
胡子,732526,9
饱受,732535,9
Meirelles,732544,3
迈耶,732547,6
莎士比亚,732553,13
灰黑色,732566,3
LI,732569,3
seatle,732572,3
Papillon,732575,3
1993Tomhanks,732578,3
台式,732581,30
Deschanel,732611,11
ShortFilms,732622,54
LEO,732676,7
本艾,732683,3
总带,732686,3
MARYLAND,732689,14
鲁斯,732703,6
京戲,732709,3
夺命岛,732712,8
赌不起,732720,3
有情人终成眷属,732723,7
origin,732730,3
CokyGiedroyc,732733,4
清政府,732737,3
DougLiman,732740,13
扶助,732753,154
精选,732907,6
万分,732913,111
俗气,733024,57
SPN,733081,4
n,733085,58
宮,733143,33
佛山,733176,4
Aurelius,733180,3
撑场面,733183,3
sophiemarceau,733186,9
至尊宝,733195,5
擒,733200,3
木木的,733203,73
收官,733276,3
将机就计,733279,3
长途汽车,733282,9
Lam,733291,6
TheNightmareBeforeChristmas,733297,3
australia,733300,15
GeoffreyArend,733315,4
朱塞贝托,733319,5
轻快,733324,5
leonardoDicaprio,733329,4
MUSICAL,733333,14
细川,733347,3
比克,733350,3
权当,733353,37
时代剧,733390,10
美人儿,733400,71
动乱,733471,6
Plasse,733477,7
范,733484,89
奥体,733573,4
怪谈,733577,20
Bres,733597,3
湄公河,733600,3
娘,733603,87
mecanic,733690,3
变种,733693,17
青年一代,733710,3
Syncopy,733713,4
Strasser,733717,4
玩转,733721,20
Cyril,733741,3
Autobiography,733744,3
look,733747,3
madhouse,733750,12
Sammi,733762,20
spider,733782,11
謀財,733793,7
气筒,733800,3
Annaud,733803,5
Pizza,733808,3
父愛,733811,7
phillip,733818,4
Scala,733822,23
张超,733845,4
DustinLanceBlack,733849,4
若本,733853,3
很能,733856,6
JonathanDemme,733862,8
神经兮兮,733870,3
雄性,733873,14
构架,733887,3
卯足了劲,733890,4
11seen,733894,4
东宫,733898,14
ola,733912,4
normal,733916,17
荻原,733933,3
Franka,733936,10
詹,733946,28
HotFuzz,733974,3
秦奋,733977,4
沈傲君,733981,9
ArminMueller,733990,3
Brannon,733993,3
dracula,733996,3
AlexanderWitt,733999,3
MilGibson,734002,3
PANDAkong,734005,3
FaithAkin,734008,4
偷懒,734012,4
马珂,734016,4
泪崩,734020,6
ffff,734026,3
中,734029,1074
小羅伯特,735103,3
学运,735106,3
Qsack,735109,6
spin,735115,3
change,735118,3
LJackson,735121,3
还算,735124,10
非主流,735134,123
统统,735257,3
X,735260,1293
大个,736553,4
蒙玛特,736557,3
嘣,736560,3
SimonAbkarian,736563,3
高田雅博,736566,3
跑街,736569,3
骇客,736572,10
Blixen,736582,3
RobertoBenigni,736585,3
200912,736588,34
槍戰,736622,10
奥黛莉,736632,3
陸弈靜,736635,4
KateWInslet,736639,3
大力,736642,61
卓玛央金,736703,3
林以真,736706,4
父亲,736710,152
IchikawaMikako,736862,3
破晓,736865,41
泰迪,736906,7
Disses,736913,3
呼叫转移,736916,9
RobertMacNaughton,736925,3
Harden,736928,6
首映,736934,38
碎屑,736972,90
Christophor,737062,3
Sicily,737065,7
新港,737072,4
灭火器,737076,3
苦痛,737079,3
人在江湖,737082,23
雨,737105,108
外地,737213,476
两年,737689,6
seattle,737695,8
连诗雅,737703,4
文胖,737707,32
业片,737739,3
一双,737742,28
bingo,737770,3
民族意识,737773,3
哥儿,737776,26
幽闭,737802,30
玄疑,737832,34
罚,737866,3
Fanfan,737869,3
选项,737872,10
RenneZellweger,737882,5
赫塔维涅,737887,3
岑寶兒,737890,3
国际象棋,737893,3
101224,737896,3
mountain,737899,6
cineMAX,737905,5
粉想,737910,4
宝莱坞,737914,7
SteveCoogan,737921,9
好耍,737930,5
悲苦,737935,3
走单骑,737938,3
卫视,737941,38
ð,737979,3
动物园,737982,7
弱,737989,27
AnnasophiaRobb,738016,3
1001,738019,55
Jeremy,738074,18
韩國,738092,43
ValerieFaris,738135,3
催情,738138,8
Royale,738146,3
土黄,738149,3
庫布,738152,3
san,738155,8
공,738163,3
八片,738166,29
Argentine,738195,3
锁,738198,9
bite,738207,7
胖,738214,24
冯砾,738238,9
罗马,738247,33
好玩儿,738280,41
爱琳,738321,3
利昂,738324,3
对人,738327,3
仙怪,738330,5
陀斯妥,738335,3
买个,738338,4
不得了,738342,35
Renee,738377,10
AndreBraugher,738387,6
nocomments,738393,3
坂元裕,738396,3
小角色,738399,22
一派,738421,52
小李,738473,23
姆斯,738496,8
100121,738504,3
正脸,738507,3
嘲谑,738510,4
army,738514,4
陈坤,738518,21
n55,738539,4
Cliff,738543,5
瑠,738548,4
珊妮,738552,3
黄晓明,738555,20
MeanGirls,738575,3
学了,738578,3
fastnarrated,738581,3
强尼戴普,738584,29
難過,738613,11
Hauru,738624,3
赵翰宣,738627,3
MarcPickering,738630,3
粮田,738633,3
flict,738636,8
版到,738644,4
状,738648,3
钝,738651,9
Iijima,738660,3
廖,738663,19
福山雅治,738682,7
类比,738689,9
恶劣,738698,13
披风,738711,6
黑马,738717,4
掩不住,738721,4
熊宅,738725,5
通辑,738730,3
Chronicles,738733,9
乔沃维,738742,10
暹羅暹,738752,4
woody,738756,12
宁采臣,738768,3
是否,738771,65
虛與,738836,6
dust,738842,3
华丽,738845,214
IanHart,739059,3
sjustnotthatintoyou,739062,4
审批,739066,6
Hallen,739072,33
SR,739105,9
OPEACE,739114,3
雷锋精神,739117,4
Final,739121,11
难为情,739132,3
德克萨斯,739135,3
code,739138,3
Tomb,739141,6
大伟,739147,6
Sorkin,739153,4
GregKinnear,739157,9
Y,739166,42
静音,739208,3
粤曲,739211,3
國米國,739214,181
港澳台,739395,213
有帅,739608,11
画,739619,354
lifted,739973,3
混合,739976,14
osment,739990,3
banjo,739993,3
Triplettes,739996,3
大泉,739999,7
プ,740006,9
科波,740015,22
位置,740037,9
Adams,740046,13
LouisMalle,740059,3
Cinema,740062,522
當代,740584,4
愿,740588,54
逼得长,740642,3
当爱已,740645,6
BradAnderson,740651,3
不许,740654,21
作业,740675,51
奥德赛,740726,13
rises,740739,3
藤,740742,3
鲁曼,740745,5
SciFiFantasy,740750,4
曼,740754,128
Initial,740882,3
水桥,740885,6
成恳,740891,7
算不算,740898,9
200902,740907,56
PeterJackon,740963,3
cn,740966,32
Crash,740998,3
许冠文,741001,3
可奈滴,741004,4
福奎,741008,3
geil,741011,6
臭,741017,20
步辇儿,741037,5
leonado,741042,4
交给,741046,56
ThePiano,741102,3
寒冬,741105,3
维斯特,741108,12
牙医,741120,3
Four,741123,5
谢尔顿,741128,3
心电感应,741131,3
犬儒主义,741134,7
圆滑,741141,5
死循环,741146,4
三年,741150,15
S2,741165,8
赌局,741173,3
生态,741176,31
feeling,741207,54
KIMI,741261,4
LatinoAmericano,741265,3
唐小唐,741268,717
码头,741985,3
伊斯兰,741988,12
OwenWilson,742000,15
zellweger,742015,7
新天地,742022,24
冷漠,742046,21
Stowe,742067,3
濮存昕,742070,6
安南,742076,3
評價,742079,4
Liotta,742083,5
凯文,742088,39
TimothyHutton,742127,4
拍片,742131,15
Docufiction,742146,4
肉欲,742150,19
躲,742169,9
金牌,742178,4
收拾,742182,3
电话,742185,11
三步,742196,25
漾,742221,3
马普,742224,6
QuentinTarantino,742230,26
GhostStory,742256,11
cock,742267,3
DavidSilverman,742270,6
義洋,742276,3
境,742279,3
Labyrinth,742282,3
RESERVATIONS,742285,3
版,742288,346
抚摸,742634,3
艺术细胞,742637,39
Lynn,742676,18
ZB,742694,3
バ,742697,6
有萝莉,742703,25
一家子,742728,9
動物控,742737,25
元彬,742762,16
帮主,742778,3
orientation,742781,4
club7,742785,3
KavinSpacy,742788,3
curran,742791,3
martin,742794,11
童话,742805,719
穷死,743524,3
哆来,743527,3
游乃海,743530,25
SylvesterStallone,743555,6
MichelDebats,743561,3
ｐ,743564,10
RobinSwicord,743574,3
Beeban,743577,3
肥杰,743580,3
JOHNNIE,743583,4
不虚此行,743587,4
MichaelDouglas,743591,7
OMG,743598,12
心情愉快,743610,3
说白了,743613,4
slowly,743617,3
黄金城,743620,3
星戰,743623,5
焦干,743628,4
不见不散,743632,3
马蹄,743635,9
HKIFF05,743644,3
两人,743647,9
巨想,743656,7
cassidy,743663,3
Aurore,743666,3
今日,743669,6
白菜,743675,6
電影動畫,743681,70
凯丽,743751,9
Fucking,743760,3
魔典,743763,12
Mandy,743775,7
classic,743782,220
琍,744002,4
Lichtenstein,744006,3
尹力,744009,6
Mexico,744015,16
汪,744031,6
Branagh,744037,12
井喷,744049,7
Gervasi,744056,3
太装,744059,3
郑文辉,744062,3
A37,744065,3
AoiMiyazaki,744068,6
杜華,744074,9
AliLarter,744083,14
鼠网,744097,3
小情,744100,30
pegg,744130,9
Dan,744139,12
Heike,744151,3
200605,744154,5
今夜,744159,15
梁小冰,744174,5
moving,744179,111
人来,744290,6
丑汤,744296,9
歷達,744305,5
CliftonCollinsJr,744310,6
leigh,744316,5
锦源,744321,15
发电,744336,3
Rhys,744339,27
本子,744366,10
优秀教师,744376,4
coral,744380,3
Liman,744383,13
奇連,744396,8
肉丸,744404,4
听音,744408,3
MariaBello,744411,3
哪去,744414,6
克璐,744420,3
罗莽,744423,7
DanielCrag,744430,3
Valkyrie,744433,3
Her,744436,6
Sophia,744442,11
荡,744453,4
Fontani,744457,3
普鲁斯特,744460,3
CD1,744463,3
内特,744466,8
爱是个,744474,3
飛機,744477,24
可看,744501,128
堕入,744629,19
BonicaBellucci,744648,3
炉火纯青,744651,3
Anita,744654,3
JakeGallenhaal,744657,3
王晶式,744660,4
瞞,744664,3
Neustadter,744667,4
仙,744671,7
HalHolbrook,744678,3
RichardCurtis,744681,20
PaulGiamatti,744701,13
Dwarfs,744714,3
心急,744717,3
無故,744720,3
Deeply,744723,21
之城,744744,15
小爱,744759,154
正浓,744913,86
人事,744999,7
Veil,745006,3
極愛,745009,3
平复,745012,4
酒,745016,27
JCartoon,745043,26
Umathurman,745069,3
Lust,745072,42
改名,745114,7
MarkRuffalo,745121,11
过眼云烟,745132,224
平岡佑,745356,3
En,745359,134
KS,745493,7
Peewit,745500,3
枪械,745503,3
裸,745506,12
Caribbean3,745518,3
谦,745521,10
又哭又笑,745531,21
良品,745552,197
并蒂,745749,3
中田秀夫,745752,3
浪涛,745755,3
LucDardenne,745758,3
很惨,745761,6
素颜,745767,3
bosco,745770,4
鲍起静,745774,32
deep,745806,47
变性,745853,18
zo,745871,4
disadvantage,745875,4
乐子,745879,9
杜瓦尔,745888,7
面面观,745895,6
Central,745901,3
突尼斯,745904,3
ItoAyumi,745907,5
т,745912,3
Morals,745915,20
mading,745935,3
MarleyAndMe,745938,4
特里尔,745942,16
パ,745958,12
韓電影,745970,5
KevinReynolds,745975,3
PatrickSwayze,745978,3
索马里,745981,3
朴志妍,745984,3
Lindsey,745987,4
小可,745991,8
尤珊,745999,4
逼,746003,631
desperado,746634,3
时有,746637,4
哗拉,746641,4
imdb,746645,255
心理战,746900,19
断头,746919,6
日久生情,746925,3
慕容复,746928,3
西德尼,746931,9
大多数,746940,3
麗,746943,6
大半午,746949,3
波坦特,746952,7
三斤,746959,3
constantine,746962,3
祕,746965,4
威权,746969,3
Nolan,746972,16
killing,746988,3
GabrielByrne,746991,5
公平,746996,13
Canada,747009,33
CameronBright,747042,6
Grace,747048,21
要潤,747069,3
冼色丽,747072,7
below,747079,3
RYDER,747082,3
Cukor,747085,3
宁宁,747088,9
Hollow,747097,3
Binoche,747100,16
头脑,747116,407
炒菜,747523,3
stevejobs,747526,4
戈多,747530,4
JAMES,747534,13
我觉,747547,9
完能,747556,3
Cl,747559,12
吉约姆,747571,3
諸將,747574,3
徐毁,747577,4
不闷,747581,7
McMug,747588,3
France,747591,203
爸妈,747794,21
黑侠,747815,4
佘诗曼,747819,7
张艺谍,747826,3
Stefano,747829,5
真知,747834,3
Lsa,747837,3
蔡,747840,9
都市男女,747849,5
Gittins,747854,3
爆奶,747857,3
发扬,747860,33
絲邊,747893,6
Robert,747899,105
PIANIST,748004,3
雷光,748007,4
同天,748011,3
富田,748014,3
miss,748017,133
脸孔,748150,46
超萌,748196,4
地质,748200,17
卡布瑞,748217,3
AnnHui,748220,5
花如雪,748225,3
很闷,748228,7
塞纳,748235,3
交代,748238,6
夿,748244,11
Jorja,748255,3
shrek2,748258,3
Chn,748261,242
bb,748503,61
扢,748564,3
blueberry,748567,3
Time,748570,65
唐森,748635,8
再世,748643,4
OL,748647,148
shiro,748795,3
肢体,748798,4
暧,748802,25
那段,748827,86
事后诸葛亮,748913,3
日式,748916,59
伊沙,748975,3
3sCannesFilm,748978,10
Addams,748988,3
嗉子,748991,24
ö,749015,25
溫柔,749040,3
treasure2,749043,3
鮑方,749046,3
venture,749049,4
laberinto,749053,3
代理人,749056,3
日漫,749059,62
bluberry,749121,3
萌坏,749124,4
波罗蜜,749128,4
中東,749132,9
炒饭,749141,4
Nutty,749145,3
mcfly,749148,3
physics,749151,10
视频,749161,16
昨,749177,3
真亦假,749180,6
梁咏祺,749186,3
金演,749189,3
赞誉,749192,6
GRANT,749198,3
嘢,749201,7
火星人,749208,3
自行,749211,9
