word,id_list,skip_table
chm,"[1004821, 1008189, 1010472, 1012611, 1021273, 1033778, 1034282, 1043815, 1049584, 1061118, 1079509, 1085799, 1087758, 1201821, 1255288, 1279212]","[{'index': 4, 'value': 1021273}, {'index': 8, 'value': 1049584}, {'index': 12, 'value': 1087758}, {'index': 15, 'value': 1279212}]"
看不到,[1346815],"[{'index': None, 'value': None}]"
這樣,"[1016063, 1017143, 1035614, 1159939, 2143304]","[{'index': 2, 'value': 1035614}, {'index': 4, 'value': 2143304}, {'index': 4, 'value': 2143304}]"
文盲,"[1007305, 1775691, 2034893, 2139305]","[{'index': 2, 'value': 2034893}, {'index': 3, 'value': 2139305}]"
数版,"[1006770, 1015398, 1032431, 1051440, 1052360, 1066165, 1077847, 1401841, 1777823]","[{'index': 3, 'value': 1051440}, {'index': 6, 'value': 1077847}, {'index': 8, 'value': 1777823}]"
台湾地区,[5317075],"[{'index': None, 'value': None}]"
AmantsDeLaNuit,[1023048],"[{'index': None, 'value': None}]"
品位,"[1013369, 1060723, 1897413]","[{'index': 1, 'value': 1060723}, {'index': 2, 'value': 1897413}, {'index': 2, 'value': 1897413}]"
引进,"[1051163, 1777823, 2243692, 2295324, 2971734, 2988943, 3151990, 3315879, 3662594, 3776157, 3880832, 4124727, 5317075]","[{'index': 3, 'value': 2295324}, {'index': 6, 'value': 3151990}, {'index': 9, 'value': 3776157}, {'index': 12, 'value': 5317075}, {'index': 12, 'value': 5317075}]"
masterpiece,"[1049522, 1052360, 1081422, 1786670, 1858513]","[{'index': 2, 'value': 1081422}, {'index': 4, 'value': 1858513}, {'index': 4, 'value': 1858513}]"
洪荒,"[1009938, 1082406]","[{'index': 1, 'value': 1082406}, {'index': 1, 'value': 1082406}]"
混合,[1056868],"[{'index': None, 'value': None}]"
整本书,[3191328],"[{'index': None, 'value': None}]"
Silverstein,"[1030200, 1033190]","[{'index': 1, 'value': 1033190}, {'index': 1, 'value': 1033190}]"
清秀,[1220219],"[{'index': None, 'value': None}]"
overrated,"[1026425, 1029553, 1049584, 3646172]","[{'index': 2, 'value': 1049584}, {'index': 3, 'value': 3646172}]"
深圳,"[1087758, 1464442]","[{'index': 1, 'value': 1464442}, {'index': 1, 'value': 1464442}]"
最爱书,"[1034479, 1331571]","[{'index': 1, 'value': 1331571}, {'index': 1, 'value': 1331571}]"
百叶窗,[1004088],"[{'index': None, 'value': None}]"
保守主义,[1077528],"[{'index': None, 'value': None}]"
喜人,[1027247],"[{'index': None, 'value': None}]"
复读,"[1312333, 1860750, 3103080]","[{'index': 1, 'value': 1860750}, {'index': 2, 'value': 3103080}, {'index': 2, 'value': 3103080}]"
高压,[1858576],"[{'index': None, 'value': None}]"
齐藤千惠,"[1918734, 2170341]","[{'index': 1, 'value': 2170341}, {'index': 1, 'value': 2170341}]"
一九八,"[1045466, 1059336, 1082387, 1321789, 1858576]","[{'index': 2, 'value': 1082387}, {'index': 4, 'value': 1858576}, {'index': 4, 'value': 1858576}]"
寻短见,"[1011754, 1046265, 1047138, 1786670, 2139305, 2171321, 2271582, 2280027, 4011670]","[{'index': 3, 'value': 1786670}, {'index': 6, 'value': 2271582}, {'index': 8, 'value': 4011670}]"
平淡无奇,"[1030052, 1030366, 1039752, 1050339, 2336093, 3369600]","[{'index': 2, 'value': 1039752}, {'index': 4, 'value': 2336093}, {'index': 5, 'value': 3369600}]"
Victor,"[1024197, 1203258, 1205054]","[{'index': 1, 'value': 1203258}, {'index': 2, 'value': 1205054}, {'index': 2, 'value': 1205054}]"
幾米,"[1001377, 1003148, 1013001, 1013248, 1019338, 1021425, 1021847, 1026411, 1026686, 1031575, 1048537, 1049190, 1049354, 1056733, 1059937, 1061367, 1066462, 1070441, 1082398, 1084336, 1358413, 1358416, 1358873, 1361249, 1367458, 1367964, 1368256, 1394536, 1441707, 1761056, 1887754, 3699108]","[{'index': 5, 'value': 1021425}, {'index': 10, 'value': 1048537}, {'index': 15, 'value': 1061367}, {'index': 20, 'value': 1358413}, {'index': 25, 'value': 1367964}, {'index': 30, 'value': 1887754}, {'index': 31, 'value': 3699108}]"
药物,"[1917972, 2377002]","[{'index': 1, 'value': 2377002}, {'index': 1, 'value': 2377002}]"
私房,"[1001885, 1008732, 1009257, 1011882, 1014825, 1015699, 1020961, 1023045, 1024701, 1025176, 1027191, 1032645, 1041482, 1046175, 1049688, 1056315, 1056868, 1057206, 1057601, 1059336, 1061563, 1088581, 1228110, 1270508, 1291355, 1316648, 1401425, 1438461, 1449661, 1762869, 1789841, 1794844, 1859140, 1878708, 1903968, 1906681, 1907199, 1937939, 1949068, 1963912, 2119843, 2214344, 2257188, 2275502, 2282081, 3033668, 3311009, 3369793, 3616310, 3699108, 3995526, 4124727, 4159088, 5317075]","[{'index': 7, 'value': 1023045}, {'index': 14, 'value': 1049688}, {'index': 21, 'value': 1088581}, {'index': 28, 'value': 1449661}, {'index': 35, 'value': 1906681}, {'index': 42, 'value': 2257188}, {'index': 49, 'value': 3699108}, {'index': 53, 'value': 5317075}]"
意想,"[1026036, 1059112, 1075492, 1081422, 1317301, 1400705, 1400707, 1729284, 1793721, 1858513, 2256438, 3662594]","[{'index': 3, 'value': 1081422}, {'index': 6, 'value': 1400707}, {'index': 9, 'value': 1858513}, {'index': 11, 'value': 3662594}]"
jackkerouac,"[1917972, 2159470, 3151990]","[{'index': 1, 'value': 2159470}, {'index': 2, 'value': 3151990}, {'index': 2, 'value': 3151990}]"
NicheSupplier,[1919072],"[{'index': None, 'value': None}]"
下乡,[1020961],"[{'index': None, 'value': None}]"
出版社,"[1000280, 1000445, 1001136, 1002898, 1003284, 1005521, 1005918, 1007334, 1007914, 1007928, 1008074, 1012242, 1012747, 1013208, 1013380, 1013502, 1014578, 1015403, 1016300, 1016523, 1016806, 1019431, 1025176, 1027247, 1028409, 1029791, 1030469, 1031818, 1033190, 1033997, 1034279, 1035326, 1039460, 1039840, 1040104, 1040211, 1041111, 1041482, 1045818, 1045926, 1046175, 1049189, 1049688, 1051193, 1057601, 1058234, 1058661, 1059406, 1059537, 1062193, 1065970, 1066165, 1069071, 1069685, 1072319, 1082138, 1082154, 1082334, 1082406, 1082407, 1082577, 1082578, 1083762, 1085470, 1086249, 1087758, 1092335, 1119839, 1132956, 1138986, 1161852, 1192090, 1205372, 1220853, 1227838, 1257365, 1270508, 1316648, 1321017, 1321018, 1330096, 1331571, 1391191, 1409771, 1427302, 1431779, 1431836, 1433700, 1440101, 1440972, 1452923, 1456034, 1457306, 1458164, 1459149, 1461903, 1481362, 1485495, 1529893, 1758767, 1767945, 1781120, 1781300, 1786387, 1792668, 1794620, 1819974, 1859140, 1863930, 1867064, 1868698, 1868786, 1868896, 1873231, 1882933, 1903968, 1914636, 1919072, 1927902, 1937357, 1949338, 1970428, 1981647, 2003526, 2008284, 2052448, 2052596, 2061644, 2067299, 2070012, 2081876, 2133254, 2136484, 2150240, 2180619, 2209098, 2214344, 2253753, 2256039, 2271582, 2286313, 2294740, 2294993, 2295324, 2348372, 2361768, 2380307, 3009033, 3010130, 3010133, 3181927, 3187737, 3187750, 3211779, 3223711, 3259440, 3266345, 3274113, 3311009, 3326892, 3333989, 3335362, 3344676, 3347997, 3369600, 3392046, 3537590, 3608170, 3608208, 3609132, 3615061, 3621252, 3626924, 3644791, 3646172, 3683898, 3860856, 3901238, 3905366, 4010969, 4011440, 4074636, 4112874, 4124727, 4149893, 4159088, 4242172, 4872671, 4885241, 4886245]","[{'index': 13, 'value': 1013208}, {'index': 26, 'value': 1030469}, {'index': 39, 'value': 1045926}, {'index': 52, 'value': 1069071}, {'index': 65, 'value': 1087758}, {'index': 78, 'value': 1321017}, {'index': 91, 'value': 1456034}, {'index': 104, 'value': 1792668}, {'index': 117, 'value': 1919072}, {'index': 130, 'value': 2081876}, {'index': 143, 'value': 2295324}, {'index': 156, 'value': 3266345}, {'index': 169, 'value': 3609132}, {'index': 182, 'value': 4112874}, {'index': 189, 'value': 4886245}]"
秘笈,"[1223845, 1827702, 1859649, 2133074, 2340100, 3123393]","[{'index': 2, 'value': 1859649}, {'index': 4, 'value': 2340100}, {'index': 5, 'value': 3123393}]"
200811,[3246230],"[{'index': None, 'value': None}]"
实体书,"[1000323, 1000534, 1000594, 1001896, 1002299, 1006560, 1006881, 1007305, 1007914, 1008357, 1009257, 1012032, 1012203, 1012561, 1012637, 1012802, 1014533, 1014825, 1016300, 1016523, 1017839, 1019568, 1020959, 1022238, 1023045, 1024217, 1025723, 1026425, 1026686, 1027191, 1028270, 1029159, 1029553, 1030052, 1032645, 1035146, 1035362, 1036067, 1041482, 1041993, 1044547, 1045818, 1045926, 1052380, 1055976, 1056315, 1056733, 1056868, 1058234, 1059406, 1063190, 1063624, 1065970, 1066462, 1067907, 1068308, 1069628, 1070851, 1072319, 1076045, 1079252, 1079680, 1080309, 1080544, 1080687, 1083257, 1086249, 1087758, 1161852, 1192090, 1212152, 1213945, 1227838, 1255624, 1255625, 1277981, 1291760, 1316648, 1321017, 1344548, 1346815, 1426971, 1427825, 1431779, 1433659, 1438461, 1440089, 1440972, 1441853, 1441869, 1455933, 1460313, 1465324, 1469051, 1475048, 1529893, 1758767, 1762869, 1764991, 1767945, 1770782, 1776683, 1781120, 1794620, 1796596, 1848256, 1902628, 1905830, 1915536, 1919072, 1926700, 1948502, 1949925, 1962923, 1963310, 1963684, 1975809, 1980436, 1981647, 1985223, 2003526, 2008972, 2032117, 2042063, 2061644, 2062430, 2070012, 2071404, 2082194, 2123957, 2160292, 2171321, 2194123, 2214350, 2250587, 2256438, 2265995, 2277795, 2278790, 2363651, 2381950, 2382705, 2567698, 3066477, 3103080, 3246904, 3266968, 3290010, 3344676, 3369600, 3369793, 3609132, 3621252, 3642673, 3662581, 3776157, 3879301, 4009552, 4159088, 4714734, 4886245, 5363767]","[{'index': 12, 'value': 1012203}, {'index': 24, 'value': 1023045}, {'index': 36, 'value': 1035362}, {'index': 48, 'value': 1058234}, {'index': 60, 'value': 1079252}, {'index': 72, 'value': 1227838}, {'index': 84, 'value': 1433659}, {'index': 96, 'value': 1758767}, {'index': 108, 'value': 1915536}, {'index': 120, 'value': 2003526}, {'index': 132, 'value': 2194123}, {'index': 144, 'value': 3103080}, {'index': 156, 'value': 3879301}, {'index': 161, 'value': 5363767}]"
Java,[1827702],"[{'index': None, 'value': None}]"
卡斯,"[1424741, 2061644]","[{'index': 1, 'value': 2061644}, {'index': 1, 'value': 2061644}]"
魅惑,[1915337],"[{'index': None, 'value': None}]"
european,[1060774],"[{'index': None, 'value': None}]"
英美,"[1001136, 1008988, 1010204, 1015767, 1018136, 1018482, 1040211, 1044316, 1045201, 1045466, 1045926, 1064275, 1068920, 1082387, 1083428, 1085021, 1119522, 1140727, 1141406, 1186350, 1203251, 1275907, 1401841, 1427288, 1772786, 1939182]","[{'index': 5, 'value': 1018482}, {'index': 10, 'value': 1045926}, {'index': 15, 'value': 1085021}, {'index': 20, 'value': 1203251}, {'index': 25, 'value': 1939182}, {'index': 25, 'value': 1939182}]"
professional,[2081876],"[{'index': None, 'value': None}]"
podcast,[3000997],"[{'index': None, 'value': None}]"
常圆人,[1322342],"[{'index': None, 'value': None}]"
吢,"[1016300, 1049189, 1063245, 1088472, 1469051, 1914572]","[{'index': 2, 'value': 1063245}, {'index': 4, 'value': 1469051}, {'index': 5, 'value': 1914572}]"
手笔,[1004956],"[{'index': None, 'value': None}]"
doraemon,[1204889],"[{'index': None, 'value': None}]"
映畫,"[1812895, 1949068, 2275502, 2326403, 3547099]","[{'index': 2, 'value': 2275502}, {'index': 4, 'value': 3547099}, {'index': 4, 'value': 3547099}]"
可言,"[1007305, 1016631, 1119839, 1203426, 1883245, 3995526]","[{'index': 2, 'value': 1119839}, {'index': 4, 'value': 1883245}, {'index': 5, 'value': 3995526}]"
eb,[3018339],"[{'index': None, 'value': None}]"
乖张,"[1015767, 1017143, 1029791, 1052203, 1052360, 1063245, 1066165, 1081422, 1082150, 1082387, 1089243, 1213546, 1291809, 1394364, 1453210, 1481371, 1703544, 1759860, 1763809, 1777932, 2133556, 2139305, 3394338]","[{'index': 4, 'value': 1052360}, {'index': 8, 'value': 1082150}, {'index': 12, 'value': 1291809}, {'index': 16, 'value': 1703544}, {'index': 20, 'value': 2133556}, {'index': 22, 'value': 3394338}]"
出版物,[3014576],"[{'index': None, 'value': None}]"
心靈,"[1030052, 1079252, 1931318, 2340100, 3123393, 3622904]","[{'index': 2, 'value': 1931318}, {'index': 4, 'value': 3123393}, {'index': 5, 'value': 3622904}]"
西哲史,[1045818],"[{'index': None, 'value': None}]"
文大人,"[1001896, 1060068, 1082399, 1853785, 2130986]","[{'index': 2, 'value': 1082399}, {'index': 4, 'value': 2130986}, {'index': 4, 'value': 2130986}]"
永玉,[1049361],"[{'index': None, 'value': None}]"
苏尼,[1013502],"[{'index': None, 'value': None}]"
WhyReadIt,[2133254],"[{'index': None, 'value': None}]"
世界末日,[1459623],"[{'index': None, 'value': None}]"
小屋,"[1045818, 1046265, 1072319, 1084082, 1794620]","[{'index': 2, 'value': 1072319}, {'index': 4, 'value': 1794620}, {'index': 4, 'value': 1794620}]"
每个,"[1005576, 1007772, 1013208, 1088743, 1424741, 1433659, 1456524, 1770782, 2129427, 2139305, 2159042, 3373490, 3672237]","[{'index': 3, 'value': 1088743}, {'index': 6, 'value': 1456524}, {'index': 9, 'value': 2139305}, {'index': 12, 'value': 3672237}, {'index': 12, 'value': 3672237}]"
老夏,[1009160],"[{'index': None, 'value': None}]"
软,"[1048007, 1082387, 1140727, 1394364, 2056749, 2567698, 3268399]","[{'index': 2, 'value': 1140727}, {'index': 4, 'value': 2056749}, {'index': 6, 'value': 3268399}, {'index': 6, 'value': 3268399}]"
入门级,"[1439894, 1775691, 1873268, 1921479, 1959786, 3000997, 3547099]","[{'index': 2, 'value': 1873268}, {'index': 4, 'value': 1959786}, {'index': 6, 'value': 3547099}, {'index': 6, 'value': 3547099}]"
蜉蝣,[2382705],"[{'index': None, 'value': None}]"
画报,"[1949068, 3662594]","[{'index': 1, 'value': 3662594}, {'index': 1, 'value': 3662594}]"
梁思成,[1070711],"[{'index': None, 'value': None}]"
林夕,"[1006646, 1478487, 3311009, 3621252]","[{'index': 2, 'value': 3311009}, {'index': 3, 'value': 3621252}]"
玲珑,[3598313],"[{'index': None, 'value': None}]"
me,"[1002898, 1004088, 1016003, 1016523, 1076654, 1080370, 1084336, 1085860, 1090043, 1209899, 1369777, 1400705, 1436348, 1474773, 1529893, 1827702, 2032117, 2056749, 2062200, 2267883, 2297706, 3071717, 3801097, 4067621]","[{'index': 4, 'value': 1076654}, {'index': 8, 'value': 1090043}, {'index': 12, 'value': 1436348}, {'index': 16, 'value': 2032117}, {'index': 20, 'value': 2297706}, {'index': 23, 'value': 4067621}]"
悠然,[1316648],"[{'index': None, 'value': None}]"
生人,"[1006004, 1018153, 1049189]","[{'index': 1, 'value': 1018153}, {'index': 2, 'value': 1049189}, {'index': 2, 'value': 1049189}]"
unbearable,[1017143],"[{'index': None, 'value': None}]"
street,[1794620],"[{'index': None, 'value': None}]"
汽船,[3347997],"[{'index': None, 'value': None}]"
克勒斯,[1424741],"[{'index': None, 'value': None}]"
BOOK2,[4885241],"[{'index': None, 'value': None}]"
庢,[1025176],"[{'index': None, 'value': None}]"
dulas,"[1400705, 1793721]","[{'index': 1, 'value': 1793721}, {'index': 1, 'value': 1793721}]"
御姐,[1072319],"[{'index': None, 'value': None}]"
茨威格,"[1083762, 1159939, 2154960]","[{'index': 1, 'value': 1159939}, {'index': 2, 'value': 2154960}, {'index': 2, 'value': 2154960}]"
一人,[3311009],"[{'index': None, 'value': None}]"
瑞康,[1053759],"[{'index': None, 'value': None}]"
民间文学,[1915337],"[{'index': None, 'value': None}]"
简单化,[3577218],"[{'index': None, 'value': None}]"
顿,"[1056461, 1058661, 1079252, 1082518, 2053249]","[{'index': 2, 'value': 1079252}, {'index': 4, 'value': 2053249}, {'index': 4, 'value': 2053249}]"
倒,"[1000482, 1007914, 1009160, 1011754, 1016204, 1020241, 1020961, 1024854, 1026425, 1028270, 1033825, 1040771, 1044663, 1054889, 1057244, 1059406, 1060068, 1061977, 1069685, 1077847, 1080309, 1082138, 1082154, 1082334, 1088022, 1089243, 1203426, 1212893, 1361264, 1417905, 1441869, 1473250, 1882933, 1916726, 2030664, 3009821]","[{'index': 6, 'value': 1020961}, {'index': 12, 'value': 1044663}, {'index': 18, 'value': 1069685}, {'index': 24, 'value': 1088022}, {'index': 30, 'value': 1441869}, {'index': 35, 'value': 3009821}]"
犹豫,[1010472],"[{'index': None, 'value': None}]"
乔万尼,[1006770],"[{'index': None, 'value': None}]"
经得起,[1017143],"[{'index': None, 'value': None}]"
治理,[1424741],"[{'index': None, 'value': None}]"
生活习惯,[1346815],"[{'index': None, 'value': None}]"
教辅,"[1010464, 1025721, 1036684, 1039389, 3901238]","[{'index': 2, 'value': 1036684}, {'index': 4, 'value': 3901238}, {'index': 4, 'value': 3901238}]"
跟风,"[1006073, 1006881, 1016300, 1026674, 1034479, 1036067, 1040771, 1049189, 1079680, 1087758, 1291760, 1566311, 1596305, 1858576, 1948502, 2243213, 2294740, 2340100, 2345727, 3392046, 3597938, 4011440, 4238362]","[{'index': 4, 'value': 1034479}, {'index': 8, 'value': 1079680}, {'index': 12, 'value': 1596305}, {'index': 16, 'value': 2294740}, {'index': 20, 'value': 3597938}, {'index': 22, 'value': 4238362}]"
实话,"[1059336, 1776683, 3344676]","[{'index': 1, 'value': 1776683}, {'index': 2, 'value': 3344676}, {'index': 2, 'value': 3344676}]"
艺术类,[2034893],"[{'index': None, 'value': None}]"
Seto,[1764915],"[{'index': None, 'value': None}]"
英文书,[1975797],"[{'index': None, 'value': None}]"
没想,[3181927],"[{'index': None, 'value': None}]"
碧眼,[1023048],"[{'index': None, 'value': None}]"
国境,"[1015452, 1331571, 2174013]","[{'index': 1, 'value': 1331571}, {'index': 2, 'value': 2174013}, {'index': 2, 'value': 2174013}]"
基耶,[1059537],"[{'index': None, 'value': None}]"
日文,"[1005521, 1007914, 1030054, 1046265, 1053759, 1056868, 1059419, 1283273, 1346815, 1874961, 2250587, 2297697, 2297706, 2360269, 3211779, 3259440, 3672237, 3678694, 3864342, 4011670, 4173403]","[{'index': 4, 'value': 1053759}, {'index': 8, 'value': 1346815}, {'index': 12, 'value': 2297706}, {'index': 16, 'value': 3672237}, {'index': 20, 'value': 4173403}, {'index': 20, 'value': 4173403}]"
神学,"[1059537, 1803022, 1907739, 2359003]","[{'index': 2, 'value': 1907739}, {'index': 3, 'value': 2359003}]"
屌,[1401795],"[{'index': None, 'value': None}]"
晟,"[1004322, 1006770, 1007305, 1008145, 1014278, 1015398, 1017143, 1027587, 1032431, 1052203, 1052360, 1056023, 1066165, 1068920, 1083428, 1090043, 1119522, 1125186, 1141406, 1292227, 1292416, 1729284, 1794202, 1851385, 1863930, 1868698, 1914636, 1917972, 1949121, 2042063, 2136484, 2160292, 2214350, 2377012, 2381950, 3010130]","[{'index': 6, 'value': 1017143}, {'index': 12, 'value': 1066165}, {'index': 18, 'value': 1141406}, {'index': 24, 'value': 1863930}, {'index': 30, 'value': 2136484}, {'index': 35, 'value': 3010130}]"
風味,[1781120],"[{'index': None, 'value': None}]"
徐瀚,[3554154],"[{'index': None, 'value': None}]"
俯瞰,"[1003479, 1017143, 1025723, 1041482, 1059537, 1075492, 1461903, 1468393, 1949925, 2056749]","[{'index': 3, 'value': 1041482}, {'index': 6, 'value': 1461903}, {'index': 9, 'value': 2056749}, {'index': 9, 'value': 2056749}]"
莫里斯,[1030469],"[{'index': None, 'value': None}]"
浮沉,"[1903968, 2035179, 2256039, 3043491, 3323987, 5275059]","[{'index': 2, 'value': 2256039}, {'index': 4, 'value': 3323987}, {'index': 5, 'value': 5275059}]"
估计,[1200840],"[{'index': None, 'value': None}]"
只道,"[1006004, 1006881, 1012802, 1016300, 1018153, 1030052, 1049189, 1059406, 1063190, 1065970, 1069071, 1074841, 1080812, 1227838, 1440089, 1478487, 1529893, 1862115, 1905830, 1914572, 1915536, 1919201, 1963310, 2062200, 2256438, 2339950, 2977174, 3014576, 3124525, 3191328, 3290010, 3598313]","[{'index': 5, 'value': 1030052}, {'index': 10, 'value': 1069071}, {'index': 15, 'value': 1478487}, {'index': 20, 'value': 1915536}, {'index': 25, 'value': 2339950}, {'index': 30, 'value': 3290010}, {'index': 31, 'value': 3598313}]"
